name,region,lat,lon,tags
남양주 홍릉(고종·명성황후)과 유릉(순종·순명황후·순정황후) [유네스코 세계유산],경기도,37.6315564164,127.2096231122,"관광,문화"
남양주한강공원(삼패지구),경기도,37.5860276716,127.1709446046,"관광,문화"
남양체육공원,경기도,37.2100262312,126.8264670466,"관광,문화"
남양향교,경기도,37.2041375532,126.7998140741,"관광,문화"
남양호(남양황라),경기도,37.0154818785,126.8157344806,"관광,자연"
남연군의 묘,충청남도,36.7185655605,126.623626556,"관광,문화"
남열해돋이해수욕장,전라남도,34.5806370729,127.486916192,"관광,자연"
남원 만인의총,전북특별자치도,35.4183520713,127.3774350742,"관광,문화"
남원 신계리 마애여래좌상,전북특별자치도,35.4347322452,127.3020496499,"관광,문화"
남원 실상사 석장승,전북특별자치도,35.4168289559,127.6347929402,"관광,문화"
남원 아담원,전북특별자치도,35.4406123944,127.4768423766,"관광,자연"
남원 추어마을,전북특별자치도,35.5317428147,127.423311402,"관광,문화"
남원 추어탕 거리,전북특별자치도,35.4005540714,127.3766717134,"관광,문화"
남원 큰엉해안,제주특별자치도,33.2733776834,126.7037237502,"관광,자연"
남원 황산대첩비지,전북특별자치도,35.4579285861,127.5617372032,"관광,문화"
남원 흥부마을,전북특별자치도,35.5196025406,127.5831309193,"관광,문화"
남원관광단지,전북특별자치도,35.4022068955,127.3901038165,"관광,문화"
남원랜드,전북특별자치도,35.4027429759,127.3918814232,"관광,문화"
남원몽심재,전북특별자치도,35.3379944423,127.3747457211,"관광,문화"
남원시 옻칠공예관,전북특별자치도,35.3954460093,127.3589956291,"관광,문화"
남원읍성,전북특별자치도,35.4140497794,127.3773574139,"관광,문화"
남원자연휴양림,전북특별자치도,35.4570177788,127.4140697206,"관광,자연"
남원항공우주천문대,전북특별자치도,35.3991821898,127.3874041336,"관광,자연"
남원향교,전북특별자치도,35.4220656371,127.3830011522,"관광,문화"
남이섬,강원특별자치도,37.7963208193,127.5255090138,"관광,문화"
남이장군묘 (화성),경기도,37.2485107554,126.8317266154,"관광,문화"
남일대해수욕장,경상남도,34.9279921255,128.0980483541,"관광,자연"
남중동 오층 석탑,전북특별자치도,35.9454598536,126.9521452572,"관광,문화"
남지철교,경상남도,35.3860391686,128.4796250208,"관광,문화"
남창계곡,전라남도,35.4590965811,126.8408732314,"관광,자연"
남천계곡,충청북도,37.043101288,128.5107838513,"관광,자연"
남천교 청연루,전북특별자치도,35.8107203432,127.1531753073,"관광,문화"
남천리 산촌생태마을,충청남도,36.4543827541,126.9835984241,"관광,문화"
남태령고개,서울특별시,37.4598001285,126.9869510439,"관광,자연"
남평문씨본리세거지,대구광역시,35.7922579204,128.5183355112,"관광,문화"
남평문씨열녀비,전북특별자치도,35.5865415351,127.387315936,"관광,문화"
남포관아문,충청남도,36.3057377621,126.6093165444,"관광,문화"
남포방조제,충청남도,36.2836057356,126.5374458056,"관광,자연"
남포읍성,충청남도,36.3056238911,126.6095943002,"관광,문화"
남포향교,충청남도,36.3051046667,126.6189490293,"관광,문화"
남포향교 대성전,충청남도,36.3051046667,126.6189490293,"관광,문화"
남한산성 전통음식마을,경기도,37.4767712288,127.1885044553,"관광,문화"
남한산성도립공원 [유네스코 세계유산],경기도,37.4766684605,127.1883850251,"관광,자연"
남한산성행궁,경기도,37.4788986337,127.181530029,"관광,문화"
남항진해변(남항진해수욕장),강원특별자치도,37.7640239384,128.9543444876,"관광,자연"
남해 가인리 화석산지,경상남도,34.8862959385,128.049303698,"관광,자연"
남해 금산 봉수대,경상남도,34.7137728082,128.0050703454,"관광,문화"
남해 냉천갯벌체험장,경상남도,34.9021242983,128.0253164954,"관광,문화"
남해 노량공원,경상남도,34.9350429723,127.8752676604,"관광,문화"
남해 다초지(장평지),경상남도,34.8189957023,127.9227720503,"관광,자연"
남해 상상양떼목장 편백숲,경상남도,34.9360819938,127.8894663906,"관광,문화"
남해 유포어촌체험마을,경상남도,34.8620389909,127.8146803988,"관광,문화"
남해 은점어촌체험마을,경상남도,34.7863432977,128.0524199009,"관광,문화"
남해 이터널저니,경상남도,34.7780101756,127.8524098074,"관광,문화"
남해 척화비,경상남도,34.9419033263,127.8759757544,"관광,문화"
남해 항도어촌체험마을,경상남도,34.7425119775,128.0459827037,"관광,문화"
남해금천갯벌체험장,경상남도,34.8226835119,128.0431808804,"관광,문화"
남해대교,경상남도,34.9416616133,127.8717955718,"관광,문화"
남해대교유람선,경상남도,34.9413227821,127.8729065944,"관광,문화"
남해독일마을,경상남도,34.8000859569,128.0383624398,"관광,문화"
남해보물섬전망대,경상남도,34.7698479386,128.0534091289,"관광,문화"
남해양떼목장 양마르뜨언덕,경상남도,34.7906256571,128.0242500278,"관광,문화"
남해향교,경상남도,34.8431369201,127.8929212611,"관광,문화"
남호서당,경상북도,35.8878461697,128.7685747095,"관광,문화"
남희정,전라남도,35.3053109341,126.9875752343,"관광,문화"
낭도대교(여수),전라남도,34.6253580492,127.5441822888,"관광,문화"
낭도항,전라남도,34.6051602167,127.5387971543,"관광,자연"
낭도해변,전라남도,34.5995692084,127.5407221256,"관광,자연"
낭만포차거리,전라남도,34.7365852485,127.7495170813,"관광,문화"
낭천산림욕장,강원특별자치도,38.1095711534,127.7129937383,"관광,자연"
낭추골 현장체험학습원,충청북도,36.597880342,127.6179042856,"관광,문화"
내나로도,전라남도,34.497168654,127.4885070213,"관광,자연"
내동마을 연꽃단지,경기도,37.1760635581,127.2968253648,"관광,문화"
내리계곡,강원특별자치도,37.1078163555,128.6719841833,"관광,자연"
내린천 포트홀 (강원평화지역 국가지질공원),강원특별자치도,37.9653962072,128.2965060925,"관광,자연"
내맘대로폰케이스 홍대점,서울특별시,37.5512466761,126.9218988345,"관광,문화"
내변산,전북특별자치도,35.6316418721,126.5713122879,"관광,자연"
내산서원,전라남도,35.213185664,126.5172247764,"관광,문화"
내소사(부안),전북특별자치도,35.6122277197,126.5894667158,"관광,문화"
내소사전나무숲길,전북특별자치도,35.6178548254,126.5875750757,"관광,자연"
내송마을,전북특별자치도,35.3978723742,127.4534011141,"관광,문화"
내수전몽돌해변,경상북도,37.5073514326,130.9136390666,"관광,자연"
내심적계곡,강원특별자치도,38.2517414412,128.1928734041,"관광,자연"
내연산보경사시립공원,경상북도,36.253012408,129.3192296849,"관광,자연"
내원사(대전),대전광역시,36.3226600246,127.3600265707,"관광,문화"
내원사(서울),서울특별시,37.6266725544,126.9951622409,"관광,문화"
내원사(양산),경상남도,35.4243713345,129.1041249098,"관광,문화"
내원사계곡(산청),경상남도,35.315240689,127.8079192349,"관광,자연"
내원사계곡(양산),경상남도,35.4362393412,129.0985278462,"관광,자연"
내원암 계곡,울산광역시,35.3991681983,129.2310145451,"관광,자연"
내원암(울산),울산광역시,35.3990459917,129.2310950974,"관광,문화"
내원정사(부산),부산광역시,35.1265891347,129.0117550433,"관광,문화"
내장산 단풍생태공원,전북특별자치도,35.5090642612,126.9069744245,"관광,자연"
내장산 생태탐방원,전북특별자치도,35.5078393677,126.9050690697,"관광,자연"
내장산 워터파크,전북특별자치도,35.5207877681,126.8973999766,"관광,문화"
내장산 케이블카,전북특별자치도,35.4867557082,126.9086276242,"관광,문화"
내장산국립공원,전북특별자치도,35.4868694129,126.898570181,"관광,자연"
내장산수목원,전북특별자치도,35.5099112372,126.8981779623,"관광,자연"
내죽마을,전라남도,35.2068394759,127.5162171811,"관광,문화"
내천못재,경상남도,35.6093817615,128.234398851,"관광,자연"
내평계곡,강원특별자치도,37.3263461536,129.2144540958,"관광,자연"
내포보부상촌,충청남도,36.6912719405,126.6500748968,"관광,문화"
냉천골,충청남도,36.4232431226,126.8955543869,"관광,자연"
냉천공원,강원특별자치도,37.5192498675,129.1193122353,"관광,문화"
너른공원,경기도,37.2100262312,126.8264670466,"관광,문화"
너리굴 문화마을,경기도,37.0414926913,127.2804111794,"관광,문화"
너릿재공원,광주광역시,35.0803774303,126.9535616807,"관광,문화"
너릿재옛길,광주광역시,35.0770528536,126.9564031794,"관광,자연"
널위한딸기농장,경상북도,36.0449964194,128.3930339998,"관광,문화"
넛출선착장,인천광역시,37.2540766945,126.5109889667,"관광,자연"
네이처월드,충청남도,36.6164717773,126.3009584253,"관광,문화"
넥슨컴퓨터박물관,제주특별자치도,33.4721633588,126.4857714937,"관광,문화"
노가리해변,인천광역시,37.241549741,126.4749287027,"관광,자연"
노강서원,경기도,37.7001207881,127.0629900702,"관광,문화"
노계서원,경상북도,36.7959488532,128.4986588215,"관광,문화"
노고산,대전광역시,36.4241507101,127.4891622601,"관광,자연"
노동 저수지,전북특별자치도,35.420190412,126.7080776734,"관광,자연"
노동서원,강원특별자치도,37.7157026777,127.6900519704,"관광,문화"
노들나루공원,서울특별시,37.5130461243,126.9534914781,"관광,문화"
노랑버덩,경상남도,34.7344065936,128.6304959231,"관광,자연"
노량마을(노량어촌체험마을),경상남도,34.9475832061,127.8737702456,"관광,문화"
노량진컵밥거리,서울특별시,37.5135542529,126.9453227635,"관광,문화"
노량항,경상남도,34.9476246875,127.8634905897,"관광,자연"
노력도,전라남도,34.4649217969,126.9663534981,"관광,자연"
노루용추 계곡,경상북도,36.4428455088,129.1273271774,"관광,자연"
노리개운동장,경기도,37.184590308,127.2944586731,"관광,문화"
노리매공원,제주특별자치도,33.2825728584,126.2873540959,"관광,문화"
노리클럽,부산광역시,35.0979378509,128.9184139461,"관광,문화"
노목계곡,충청북도,37.1779249999,128.0844181601,"관광,자연"
노변동 사직단,대구광역시,35.8302347855,128.7019599605,"관광,문화"
노봉서원,경상북도,36.6224176394,128.4414272655,"관광,문화"
노봉해변,강원특별자치도,37.5902995454,129.0956316101,"관광,자연"
노산공원,경상남도,34.925958602,128.0743671434,"관광,자연"
노산사지,경기도,37.6399677501,127.4278002388,"관광,문화"
노산성,강원특별자치도,37.3744526703,128.3977230849,"관광,문화"
노성향교,충청남도,36.2821939432,127.1306204062,"관광,문화"
노은영당,충청북도,36.9225504959,127.4153162237,"관광,문화"
노을공원,전라남도,34.8089954695,126.3657758157,"관광,문화"
노을공원(서울),서울특별시,37.5740543063,126.8755135312,"관광,문화"
노을공원(인천),인천광역시,37.5308435649,126.613333115,"관광,문화"
노음산(노악산),경상북도,36.441645717,128.0915218936,"관광,자연"
노적봉공원,경기도,37.3165116223,126.8550753838,"관광,문화"
노채마을,전북특별자치도,35.8802417533,127.5581096999,"관광,문화"
노추산,강원특별자치도,37.5412681649,128.762082519,"관광,자연"
노치마을,전북특별자치도,35.4025060269,127.5017967198,"관광,문화"
노해체육공원,서울특별시,37.6205219892,127.0783159455,"관광,문화"
노화 북고어촌체험마을,전라남도,34.2271529117,126.5662275864,"관광,문화"
녹동서원,대구광역시,35.7231430831,128.6461261798,"관광,문화"
녹동서원(영암),전라남도,34.7920611498,126.6959304189,"관광,문화"
녹동항,전라남도,34.527437026,127.1326707334,"관광,자연"
녹번서공원,서울특별시,37.6055181816,126.9239887769,"관광,자연"
녹산고향동산,부산광역시,35.154317052,128.8860013488,"관광,문화"
녹산등대,전라남도,36.0625774302,127.2928395524,"관광,자연"
녹색에너지체험관 (광주전남지역본부),광주광역시,35.2274311559,126.8416345612,"관광,문화"
녹차체험마을 제다체험장(용강녹차체험마을),경상남도,35.2318110547,127.6409222213,"관광,문화"
녹향월촌마을,전라남도,34.7414864972,126.7089221728,"관광,문화"
논개사당(의암사),전북특별자치도,35.6437929727,127.5228440978,"관광,문화"
논개생가,전북특별자치도,35.6792101334,127.6212316727,"관광,문화"
논골어린이공원,대전광역시,37.638413447,127.0280339088,"관광,문화"
논공꽃단지,대구광역시,35.7234447363,128.4351558424,"관광,자연"
논산 노성산성,충청남도,36.2954228643,127.1237151149,"관광,문화"
논산 딸기삼촌농장,충청남도,36.2716167254,127.0935017899,"관광,문화"
논산 선샤인스튜디오,충청남도,36.1025445703,127.1042997632,"관광,문화"
논산 연산역 급수탑,충청남도,36.2124170413,127.2007521095,"관광,문화"
논산 탑정호 출렁다리,충청남도,36.1817448126,127.1589150011,"관광,문화"
논산 황산벌참살이마을,충청남도,36.1931114002,127.2284473723,"관광,문화"
논산한옥마을,충청남도,36.2114890274,127.1812566549,"관광,문화"
논짓물,제주특별자치도,33.2365767524,126.3887657618,"관광,자연"
논현포대,인천광역시,37.4019157566,126.7069003852,"관광,문화"
논현포대근린공원,인천광역시,37.4051514742,126.7059142738,"관광,문화"
놀러와외갓집(우리동네협동조합),경상남도,35.3880333679,128.4784778448,"관광,문화"
놀이정원풀빛,경기도,37.2585199309,127.1001214201,"관광,자연"
농산정,경상남도,35.7853373801,128.1098217293,"관광,문화"
농심테마공원,충청북도,36.299705751,127.5966949411,"관광,문화"
농암정,충청북도,36.8273351262,127.4957560869,"관광,자연"
농암종택,경상북도,36.7639014929,128.8849392446,"관광,문화"
농업회사법인 ㈜ 가을농원,충청북도,36.6816703458,127.7499317913,"관광,문화"
농업회사법인 주식회사 공동체공간 수작,전북특별자치도,35.9420628673,127.2631953933,"관광,문화"
농업회사법인주식회사 월출산꽃따리농장,전라남도,34.7208171968,126.5770592937,"관광,문화"
농월정 국민관광지,경상남도,35.6231082262,127.7822217012,"관광,문화"
농촌테마공원 도도리파크,세종특별자치시,36.5981021711,127.2870950569,"관광,문화"
농평마을,전라남도,35.2692389941,127.5736438423,"관광,문화"
높은벌,충청북도,36.2847454728,127.7027969972,"관광,문화"
뇌운계곡,강원특별자치도,37.4152559729,128.3807372883,"관광,자연"
누나서프(힐링로드),경상북도,36.2030273973,129.3708682666,"관광,문화"
누리마루숲,충청남도,36.8146668682,127.1704079466,"관광,문화"
누리천문대,경기도,37.3303638655,126.9153750721,"관광,자연"
누암리신라고분군,충청북도,37.0015217691,127.8627598424,"관광,문화"
누에섬 등대전망대,경기도,37.1872782256,126.6322686486,"관광,자연"
누웨마루거리,제주특별자치도,33.4877839241,126.490304079,"관광,문화"
느러지전망관람대,전라남도,34.9151419552,126.541632705,"관광,문화"
느린호수길,충청남도,36.6338200305,126.7990018882,"관광,자연"
느지리오름 (망오름),제주특별자치도,33.3629135599,126.2607962828,"관광,자연"
느티골산림욕장,충청남도,36.0642341293,127.3685438707,"관광,자연"
늑도,경상남도,34.9231305129,128.0387342214,"관광,자연"
늘푸른공원,인천광역시,37.5422535285,126.6234846479,"관광,문화"
늘푸른체험농원,강원특별자치도,38.2277299623,127.4357544552,"관광,문화"
능강계곡,충청북도,36.9873740369,128.1975635304,"관광,자연"
능골공원,경기도,37.3703378322,127.1167084374,"관광,문화"
능내근린공원,인천광역시,37.6014029692,126.666917918,"관광,문화"
능성세가,대구광역시,35.9215168943,128.5935669594,"관광,문화"
능암온천랜드,충청북도,37.0935239517,127.8023543105,"관광,문화"
능인선원,서울특별시,37.471741586,127.0525947342,"관광,문화"
능파대 (강원평화지역 국가지질공원),강원특별자치도,38.2964459037,128.5499644923,"관광,자연"
능허대지,인천광역시,37.4230649423,126.6425501081,"관광,문화"
다가공원,전북특별자치도,35.814983492,127.1384903912,"관광,문화"
다누리센터4D체험관,충청북도,36.9854608292,128.3708008457,"관광,문화"
다대어촌체험 휴양마을,경상남도,34.7373728897,128.6283154791,"관광,문화"
다대포 꿈의 낙조분수,부산광역시,35.0463945293,128.9680471374,"관광,문화"
다대포생태탐방로,부산광역시,35.0463945293,128.9680471374,"관광,자연"
다대포항,부산광역시,35.0536384548,128.9839261158,"관광,자연"
다대포해수욕장,부산광역시,35.0464195263,128.9680332493,"관광,자연"
다덕약수탕,경상북도,36.9126722189,128.8252568356,"관광,자연"
다라미자운영마을,충청남도,36.7308125436,127.0085303831,"관광,문화"
다람산공원,경기도,37.2173735096,127.0338980205,"관광,문화"
다리안 연성전단대,충청북도,36.9708356497,128.4197468923,"관광,자연"
다리안계곡,충청북도,36.9665000343,128.4196359172,"관광,자연"
다맥 어촌체험마을,경상남도,34.9796530448,127.9430744579,"관광,문화"
다무포하얀마을,경상북도,36.0401470461,129.5789186454,"관광,문화"
다보사(나주),전라남도,35.0472046655,126.6984739338,"관광,문화"
다빈치공방,경기도,38.0282437384,127.0681301357,"관광,문화"
다사항,충청남도,36.0970450569,126.6130299806,"관광,자연"
다산 문화공원,경상북도,35.8139129408,128.4713140549,"관광,문화"
다산생태공원,경기도,37.5144132971,127.298393395,"관광,자연"
다산수변공원,경기도,37.6232950799,127.1442237502,"관광,문화"
다산중앙공원,경기도,37.6251562566,127.1597833908,"관광,문화"
다슬기 초량마을,경상남도,35.1060440602,127.9235978766,"관광,문화"
다올재 협동조합,전라남도,34.9552699552,127.4804989851,"관광,문화"
다옴농촌체험휴양마을,경상남도,35.4623941967,128.0021954658,"관광,문화"
다울관광농원,충청남도,36.8340847919,126.4177421013,"관광,문화"
다이나믹 메이즈 속초점,강원특별자치도,38.2055364158,128.517345299,"관광,문화"
다이나믹 메이즈 제주,제주특별자치도,33.3990984383,126.784749984,"관광,문화"
다이노키즈월드,전북특별자치도,35.9903212399,127.1029417365,"관광,문화"
다천사(정읍),전북특별자치도,35.6524820999,126.9529222247,"관광,문화"
다향농장,전라남도,34.7154364801,127.196516053,"관광,문화"
다향아트밸리,전라남도,34.7158095792,127.0863784907,"관광,문화"
다희연,제주특별자치도,33.4871596654,126.7061797858,"관광,문화"
닥나무한지체험관 콩닥콩닥,전북특별자치도,35.6917169949,126.8177082499,"관광,문화"
닥밭골 벽화마을,부산광역시,35.1143268372,129.0235904594,"관광,문화"
닥실마을,충청남도,36.1043469967,127.5691776982,"관광,문화"
단경골 휴양지,강원특별자치도,37.6729253976,128.9165090423,"관광,문화"
단관공원,강원특별자치도,37.3181926004,127.9592309066,"관광,문화"
단구서원,경상북도,36.0519532359,129.2460308408,"관광,문화"
단대동 닭죽촌,경기도,37.4620251305,127.1560022734,"관광,문화"
단산 저수지,대구광역시,35.9220012197,128.6502036208,"관광,자연"
단속사 정당매,경상남도,35.3212277466,127.8997221113,"관광,자연"
단양 감골 바람개비마을,충청북도,36.9737938867,128.2845227997,"관광,문화"
단양 고수동굴,충청북도,36.9884523536,128.3815386863,"관광,자연"
단양 관광특구,충청북도,36.9876968886,128.3817414679,"관광,문화"
단양 구담봉·옥순봉,충청북도,36.9377501023,128.246921656,"관광,자연"
단양 다리안관광지,충청북도,36.9648335809,128.4208025284,"관광,문화"
단양 방곡도깨비마을,충청북도,36.8284582924,128.3114940378,"관광,문화"
단양 보발재,충청북도,37.035748642,128.4730096702,"관광,자연"
단양 사인암,충청북도,36.8951234215,128.3411255713,"관광,자연"
단양 상상의 거리,충청북도,36.9851997589,128.3714146875,"관광,문화"
단양 신라 적성비,충청북도,36.9440702172,128.3216675591,"관광,문화"
단양 온달동굴,충청북도,37.0628736682,128.492343254,"관광,자연"
단양 적성,충청북도,36.9451117651,128.3217091917,"관광,문화"
단양 향산리 삼층석탑,충청북도,37.0543065796,128.4177585178,"관광,문화"
단양강 잔도,충청북도,36.9780499884,128.3398232796,"관광,자연"
단원조각공원,경기도,37.3150813131,126.8596388971,"관광,문화"
단장 이팝꽃 터널길,경상남도,35.485566801,128.9312688684,"관광,자연"
단천계곡(지리산단천마을계곡),경상남도,35.2745649626,127.6635080107,"관광,자연"
단호박올리고마을,충청남도,36.8936890518,126.7396113552,"관광,문화"
단호사(충주),충청북도,36.9467593263,127.9009357544,"관광,문화"
달고개모시마을,충청남도,36.0657577589,126.8213260294,"관광,문화"
달궁계곡,전북특별자치도,35.3709025582,127.5759326655,"관광,자연"
달기약수탕 (청송 국가지질공원),경상북도,36.4383590741,129.0836033947,"관광,자연"
달기폭포,경상북도,36.4407788321,129.114489483,"관광,자연"
달달구리(주식회사달달구리),전북특별자치도,35.9386699052,127.1668457321,"관광,문화"
달달미깡감귤밭,제주특별자치도,33.280172835,126.6208391094,"관광,문화"
달마사(서울),서울특별시,37.4985229748,126.9626521644,"관광,문화"
달맞이공원,전라남도,35.1653928999,126.6270439999,"관광,문화"
달맞이동산,부산광역시,35.1571305311,129.1821532774,"관광,문화"
달무리수변공원,경상남도,35.3484404902,128.928025711,"관광,문화"
달빛곳간,전북특별자치도,35.4927858852,127.2500360869,"관광,문화"
달빛공원,경상북도,36.3104210905,128.8026763811,"관광,문화"
달빛마을,충청북도,36.3427083572,127.5512311595,"관광,문화"
달빛소리 수목원,전북특별자치도,35.9398452252,127.0330409637,"관광,자연"
달빛야경누리길,울산광역시,35.5787414403,129.3244291381,"관광,문화"
달빛축제공원,인천광역시,37.3953434658,126.6597659732,"관광,문화"
달서목재문화관,대구광역시,35.8232828993,128.5570645747,"관광,문화"
달성 삼가헌 고택,대구광역시,35.9067402418,128.41268888,"관광,문화"
달성 조길방가옥,대구광역시,35.7558520917,128.5817753783,"관광,문화"
달성(현풍)사직단,대구광역시,35.6979145842,128.4513134543,"관광,문화"
달성노을공원,대구광역시,35.7373039257,128.4157405048,"관광,문화"
달성토성마을,대구광역시,35.8732442507,128.5755254501,"관광,문화"
달아공원,경상남도,34.7682375702,128.3993123574,"관광,문화"
달아항,경상남도,34.7682876903,128.4063617423,"관광,자연"
달전리 주상절리 (경북 동해안 국가지질공원),경상북도,36.0283818557,129.2961576738,"관광,자연"
달전망대,경기도,37.3128799318,126.6095617122,"관광,문화"
달창재(달창사랑 협동조합),경상남도,35.6352889794,128.4870814696,"관광,문화"
달창저수지,대구광역시,35.6451514212,128.4688244714,"관광,자연"
달창지 벚꽃길,대구광역시,35.6552722181,128.453369998,"관광,자연"
달천,충청북도,36.7283828233,127.8142330529,"관광,자연"
달천계곡(창원),경상남도,35.2834695202,128.5978896629,"관광,자연"
달천철장유적공원,울산광역시,35.6342825006,129.3290188345,"관광,문화"
달콤딸기농장,경기도,37.2341135554,127.0516209459,"관광,문화"
닭전 골목,강원특별자치도,38.2045712769,128.5902164853,"관광,문화"
담다헌 체험교육관,경기도,37.7121339517,127.1002002199,"관광,문화"
담양 개선사지 석등,전라남도,35.1856132688,126.982742573,"관광,문화"
담양 도래수마을,전라남도,35.4226594756,127.0292907785,"관광,문화"
담양 메타세쿼이아길,전라남도,35.3238535634,127.0041510748,"관광,자연"
담양 메타프로방스,전라남도,35.3226453273,127.001826311,"관광,문화"
담양 명옥헌 원림,전라남도,35.219365244,126.9964127365,"관광,문화"
담양 소쇄원,전라남도,35.184377798,127.0121927787,"관광,문화"
담양 송강정,전라남도,35.2524302279,126.9538017822,"관광,문화"
담양 시목마을,전라남도,35.2677354409,127.0353497364,"관광,문화"
담양 안전체험장(안전보건공단),전라남도,35.3226652741,127.031426468,"관광,문화"
담양 오랑쥬마을,전라남도,35.3297281254,127.0174136401,"관광,문화"
담양 창평 삼지내마을,전라남도,35.2380579619,127.0190630391,"관광,문화"
담양국수거리,전라남도,35.3240531864,126.9833334682,"관광,문화"
담양리조트,전라남도,35.3655464134,127.0243815575,"관광,문화"
담양리조트 온천,전라남도,35.3662018963,127.0244620895,"관광,문화"
담양습지,전라남도,35.2502099612,126.8904463342,"관광,자연"
담양향교,전라남도,35.325841911,126.9855804462,"관광,문화"
담터계곡,강원특별자치도,38.156178211,127.1885986811,"관광,자연"
답다니수국밭,제주특별자치도,33.2438882462,126.4642673842,"관광,자연"
답다니탑망대,제주특별자치도,33.524456743,126.9525853309,"관광,문화"
답십리 영화의 거리,서울특별시,37.5718468286,127.0637714345,"관광,문화"
당거리나루터,경기도,36.9925846885,126.9824477976,"관광,자연"
당골계곡,강원특별자치도,37.1036860559,128.9507399529,"관광,자연"
당너머해수욕장,인천광역시,37.2341515699,126.5306127249,"관광,자연"
당머리하모거리,전라남도,34.729410742,127.7316160509,"관광,문화"
당목항,전라남도,34.3782033922,126.9466739884,"관광,자연"
당사마을,울산광역시,35.5825185165,129.4568174821,"관광,문화"
당사항,울산광역시,35.5830101477,129.4578562669,"관광,자연"
당산,부산광역시,35.1171295005,129.0344088865,"관광,문화"
당산공원,서울특별시,37.5256519597,126.8957130537,"관광,문화"
당산봉,제주특별자치도,33.3078071658,126.1727968238,"관광,자연"
당수체육공원,경기도,37.292952033,126.9433791271,"관광,문화"
당진 백석올미마을,충청남도,36.8222104976,126.7001113049,"관광,문화"
당진 삽교호,충청남도,36.8889410934,126.8248676612,"관광,자연"
당진 안국사지 석탑,충청남도,36.8319707779,126.5572517452,"관광,문화"
당진 필경사,충청남도,36.9520550986,126.7717374178,"관광,문화"
당진농업테마파크,충청남도,36.9139073703,126.6497022801,"관광,문화"
당진천 벚꽃길,충청남도,36.8854049727,126.6420592974,"관광,자연"
당진항만관광공사 (삽교호 함상공원),충청남도,36.8905936723,126.8244037698,"관광,문화"
당진향교,충청남도,36.8926900967,126.6336737489,"관광,문화"
당치마을,전라남도,35.2692389941,127.5736438423,"관광,문화"
당케포구,제주특별자치도,33.3247853896,126.8451186744,"관광,자연"
당포성 (한탄강 유네스코 세계지질공원),경기도,38.0221346645,126.9880737626,"관광,문화"
당포성지,경상남도,34.7929651028,128.3847574221,"관광,문화"
당포항,경상남도,34.7937982953,128.3820770781,"관광,자연"
대가농원,경기도,37.515454864,127.2995543708,"관광,문화"
대가미체육공원,충청북도,36.9806447878,127.9264713812,"관광,문화"
대가야기마문화체험장,경상북도,35.7114235955,128.2672042996,"관광,문화"
대가야생활촌,경상북도,35.7118958019,128.269265216,"관광,문화"
대가야수목원,경상북도,35.7285636871,128.2872603976,"관광,자연"
대가천계곡(무흘구곡),경상북도,35.8282981154,128.2045455257,"관광,자연"
대각사(부산),부산광역시,35.1010840062,129.0307152012,"관광,문화"
대각사(서울),서울특별시,37.5736980971,126.9918001618,"관광,문화"
대각서원,경상남도,35.2235613817,127.9228754212,"관광,문화"
대계서원,전라남도,34.753510854,127.0835000335,"관광,문화"
대곡리암각화,전북특별자치도,35.4091408379,127.3102440309,"관광,문화"
대곡사(의성),경상북도,36.4901509985,128.3771312125,"관광,문화"
대골제(대골저수지),광주광역시,35.0822393155,126.8472126953,"관광,자연"
대관령 관광특구,강원특별자치도,37.6487487373,128.686641589,"관광,문화"
대관령 눈꽃마을,강원특별자치도,37.715965772,128.6767848678,"관광,문화"
대관령 주주파크,강원특별자치도,37.6781790709,128.7075499176,"관광,문화"
대관령아기동물농장,강원특별자치도,37.7976676101,128.8294713643,"관광,문화"
대관령양떼목장,강원특별자치도,37.6876427505,128.7533288363,"관광,문화"
대광사(성남),경기도,37.3467990902,127.1276608844,"관광,문화"
대광사(창원),경상남도,35.1713054381,128.6584651767,"관광,문화"
대광해수욕장,전라남도,35.1034268421,126.0701421506,"관광,자연"
대교천 현무암 협곡 (한탄강 유네스코 세계지질공원),강원특별자치도,38.1832184335,127.2819920962,"관광,자연"
대구 구 동촌역사,대구광역시,35.8901603738,128.6498350987,"관광,문화"
대구 근대골목(근대로의 여행),대구광역시,35.8677811868,128.5867579454,"관광,문화"
대구 달성공원,대구광역시,35.8734025733,128.5759198549,"관광,문화"
대구 대표 도시숲,대구광역시,35.842341849,128.556825178,"관광,문화"
대구 도동 측백나무 숲,대구광역시,35.9182241168,128.6635775484,"관광,자연"
대구 동성로거리,대구광역시,35.8702143803,128.5940850103,"관광,문화"
대구 불로동 고분군,대구광역시,35.9145547565,128.6456570076,"관광,문화"
대구 아쿠아리움,대구광역시,35.8780669221,128.6294594533,"관광,문화"
대구 오토바이골목,대구광역시,35.8722695138,128.5838136357,"관광,문화"
대구 평화시장 닭똥집 골목,대구광역시,35.8827911942,128.6190296845,"관광,문화"
대구경북디자인진흥원,대구광역시,35.8714286996,128.6248600431,"관광,문화"
대구부수성비,대구광역시,35.8753566453,128.6580042373,"관광,문화"
대구섬유박물관,대구광역시,35.9191430272,128.6403212387,"관광,문화"
대구수목원,대구광역시,35.8007431029,128.5200295717,"관광,자연"
대구시민안전테마파크,대구광역시,35.9892388205,128.6919647216,"관광,문화"
대구앞산공원,대구광역시,35.8290189503,128.5890560428,"관광,자연"
