name,region,lat,lon,contentid,tags,keywords
설천봉,전북특별자치도,35.8665438159,127.7431186518,2704644,"관광,자연","등산,하이킹,자연,운동,경치,전통,관광"
설피마을,강원특별자치도,37.9828784869,128.4920517112,129452,"관광,문화","마을,설악산,스키,관광,문화"
설화산,충청남도,36.7389424974,127.0274673442,126896,"관광,자연","등산,하이킹,자연,운동,경치,여행,관광"
섬강(섬강유원지),강원특별자치도,37.4907202341,127.9782824672,129006,"관광,자연","설악산,스키,관광,자연"
섬계서원,경상북도,35.9523853866,127.9719154942,1958912,"관광,문화","서원,교육,유교,역사,전통,자연,여행,관광,문화"
섬마을선생촬영지,인천광역시,37.1588587359,126.2803736619,2782254,"관광,문화","마을,바다,공항,관광,문화"
섬이정원,경상남도,34.7523270827,127.8605847505,2593258,"관광,자연","정원,자연,여행,관광"
섬진강,전북특별자치도,35.3376773859,127.1890371411,1610774,"관광,자연","자연,전통,관광"
섬진강 도깨비마을,전라남도,35.2536843094,127.3626322933,2022313,"관광,문화","마을,자연,여행,관광,문화"
"섬진강(천담,구담)",전북특별자치도,35.4848607562,127.1905971118,127924,"관광,자연","자연,전통,관광"
섬진강댐,전북특별자치도,35.5423917655,127.1116804032,1185879,"관광,문화","자연,전통,관광,문화"
섬진강변 유원지,전라남도,35.2354392914,127.3710098002,756323,"관광,문화","자연,여행,관광,문화"
섬진강어류생태관,전라남도,35.1874921836,127.5465400094,2787957,"관광,자연","자연,여행,관광"
섬진강은어마을,전라남도,35.2164398758,127.6014177638,2787329,"관광,문화","마을,자연,여행,관광,문화"
섯알오름,제주특별자치도,33.2042091988,126.2815563372,2715651,"관광,자연","화산,돌담,오름,관광,자연"
성공사,충청남도,36.5073226694,127.0716696457,126546,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성관사,전북특별자치도,35.7522737685,127.6041895763,319552,"관광,문화","역사,문화재,전통,방어,자연,관광,문화"
성국사,강원특별자치도,38.0765527087,128.4400924271,2717271,"관광,문화","역사,문화재,전통,방어,설악산,스키,관광,문화"
성기동국민관광지,전라남도,34.7554114459,126.6326202249,127625,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성끝 벽화 마을,울산광역시,35.4812460959,129.4322058261,3084414,"관광,문화","역사,문화재,전통,방어,마을,공업,바다,해안,관광,문화"
성남 중앙공원,경기도,37.3803506411,127.1211938588,127372,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,문화,관광"
성남시 식물원,경기도,37.4530402749,127.1678347862,523741,"관광,자연","식물,자연,교육,산책,힐링,역사,문화재,전통,방어,공원,문화,관광"
성내동 성당,강원특별자치도,37.4439454815,129.1616552058,2820743,"관광,문화","역사,문화재,전통,방어,설악산,스키,관광,문화"
성내저수지,충청남도,36.8776868748,126.9848340691,3034172,"관광,자연","호수,자연,휴식,경관,역사,문화재,전통,방어,여행,관광"
성당포구마을,전북특별자치도,36.1289605936,126.9211515521,803243,"관광,문화","역사,문화재,전통,방어,마을,자연,관광,문화"
성덕대왕신종,경상북도,35.8305223721,129.2283998415,231930,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성덕사,서울특별시,37.603493565,127.0867351085,1606096,"관광,문화","역사,문화재,전통,방어,문화,공원,관광"
성도암(해남),전라남도,34.4411412248,126.6362246992,319554,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성령대군묘,경기도,19.69442748,117.9925662504,920339,"관광,문화","역사,문화재,전통,방어,자연,공원,문화,관광"
성류굴 (경북 동해안 국가지질공원),경상북도,36.9572250252,129.379106233,126113,"관광,자연","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,해안,여행,관광"
성림사(진천),충청북도,36.8815121034,127.488930188,319555,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성베네딕도회 왜관수도원,경상북도,35.9878280631,128.4014737331,2514751,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성북동고택북촌산책길,서울특별시,37.595242923,126.9978351117,3043900,"관광,자연","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,문화,공원,관광"
성북동성당,서울특별시,37.5952790333,126.9980073172,2733963,"관광,문화","역사,문화재,전통,방어,문화,공원,관광"
성북역사문화공원,서울특별시,37.5926904364,126.9975046591,3043953,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,교통,문화,관광"
성불계곡,전라남도,35.0803851508,127.5666409968,1623717,"관광,자연","계곡,자연,여름,피서,청량,역사,문화재,전통,방어,여행,관광"
성불사(천안),충청남도,36.8282963257,127.196855188,125883,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성불산자연휴양림,충청북도,36.8156986699,127.8618068803,2379537,"관광,자연","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광"
성산공원,전북특별자치도,35.8017444066,126.8786138812,1600365,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,역사,전통,관광"
성산공원,전라남도,34.7744209134,127.647591704,2778015,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,역사,여행,관광"
성산세화해안도로,제주특별자치도,33.510090917,126.9065285449,2791450,"관광,자연","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,해안,화산,돌담,오름,관광"
성산일출봉 [유네스코 세계자연유산],제주특별자치도,33.4581111174,126.9415156012,126435,"관광,자연","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,화산,돌담,오름,관광"
성산포JC공원,제주특별자치도,33.4548306763,126.9262142246,2798131,"관광,문화","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,역사,화산,돌담,오름,관광,문화"
성산포성당,제주특별자치도,33.4539916768,126.9136569988,2798703,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,화산,돌담,오름,관광,문화"
성산포유람선,제주특별자치도,33.4729843609,126.9345186424,128154,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,화산,돌담,오름,관광,문화"
성삼문선생유허지,충청남도,36.6454591758,126.7310715906,3079483,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성성호수공원,충청남도,36.8453015278,127.1308828889,2824534,"관광,문화","호수,자연,휴식,경관,공원,산책,녹지,운동,역사,문화재,여행,관광,문화"
성수동 수제화거리,서울특별시,37.5444526709,127.0572144762,2650231,"관광,문화","역사,문화재,전통,방어,거리,문화,공원,관광"
성심원,경상남도,35.3784131148,127.9082226331,2795193,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성안숯못생태공원,울산광역시,35.5790412018,129.3135300815,1624499,"관광,자연","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,공업,바다,해안,관광"
성암사(부산),부산광역시,35.1456799238,129.0800957995,319563,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,바다,해변,항구,관광,문화"
성암서원,충청남도,36.782260677,126.4444216207,918009,"관광,문화","역사,문화재,전통,방어,서원,교육,유교,자연,여행,관광,문화"
성읍녹차동굴,제주특별자치도,33.381089421,126.7912859405,3008392,"관광,자연","역사,문화재,전통,방어,동굴,화산,돌담,오름,관광,자연"
성읍녹차마을,제주특별자치도,33.3813449392,126.7906832086,3009659,"관광,문화","역사,문화재,전통,방어,마을,화산,돌담,오름,관광,문화"
성이시돌목장,제주특별자치도,33.3501687835,126.3267463901,2606298,"관광,문화","역사,문화재,전통,방어,화산,돌담,오름,관광,문화"
"성인봉 원시림 (울릉도, 독도 국가지질공원)",경상북도,37.4893856928,130.859580543,127503,"관광,자연","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,역사,여행,관광"
성재 이시영선생 동상,서울특별시,37.5554527695,126.9792157139,1829589,"관광,문화","역사,문화재,전통,방어,문화,공원,관광"
성재서당,대구광역시,35.9664687384,128.6682424523,1611992,"관광,문화","역사,문화재,전통,방어,문화,도심,관광"
성저공원,경기도,37.6819590517,126.7554047896,2872502,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,문화,관광"
성전암(진주),경상남도,35.2077902373,128.3514577019,319565,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성정공원,충청남도,36.828364771,127.1411268757,3046273,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,여행,관광,문화"
성주 경산리 성밖숲,경상북도,35.9155673744,128.2801336761,1621189,"관광,자연","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광"
성주 과일어린이 과학체험관,경상북도,35.9192227561,128.2933324093,3444863,"관광,문화","역사,문화재,전통,방어,체험,교육,활동,참여,학습,체험관,자연,여행,관광,문화"
성주 놀벤져스 어린이놀이터,경상북도,35.9217194272,128.2786669698,3444370,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성주 만귀정,경상북도,35.8511632247,128.1082978497,3446558,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성주 성산관,경상북도,35.9192170034,128.2824944779,3444475,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광,문화"
성주 성산동 고분군,경상북도,35.9056160749,128.2993433641,128047,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광,문화"
성주 예산리 배리댁,경상북도,35.9234110199,128.2851330179,3444479,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광,문화"
성주봉자연휴양림,경상북도,36.5322955079,128.0391767916,252565,"관광,자연","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,여행,관광"
성주사(창원),경상남도,35.1770086479,128.7173598821,126177,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성주산생활체육공원,경기도,37.473919975,126.7899241471,2736368,"관광,문화","등산,하이킹,자연,운동,경치,공원,산책,휴식,녹지,역사,문화,관광"
성주산일출전망대(성주산전망대),충청남도,36.3373456521,126.6328136043,2760796,"관광,문화","등산,하이킹,자연,운동,경치,역사,문화재,전통,방어,전망대,여행,관광,문화"
성주향교,경상북도,35.9270995904,128.2906046554,1955038,"관광,문화","역사,문화재,전통,방어,서원,교육,유교,다리,건축,경관,도시,자연,여행,관광,문화"
성죽공원,경기도,37.3095353036,127.0475025422,2745732,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,문화,관광"
성지곡수원지,부산광역시,35.1853692278,129.0424174355,2718728,"관광,자연","역사,문화재,전통,방어,바다,해변,항구,관광,자연"
성천서원,경상남도,35.7628332869,127.7387523751,1959823,"관광,문화","역사,문화재,전통,방어,서원,교육,유교,자연,여행,관광,문화"
성촌공원,서울특별시,19.69442748,117.9925662504,2760249,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,문화,관광"
성판악,제주특별자치도,33.3848945984,126.6203951135,126436,"관광,자연","역사,문화재,전통,방어,화산,돌담,오름,관광,자연"
성필립보생태마을,강원특별자치도,37.328857474,128.3736627151,3072035,"관광,문화","역사,문화재,전통,방어,마을,설악산,스키,관광,문화"
성호공원,경기도,37.3140786764,126.8610499084,128826,"관광,문화","공원,자연,산책,휴식,녹지,운동,역사,문화재,전통,방어,문화,관광"
성호리조트,경상북도,35.7631787229,129.3094724389,2771020,"관광,문화","역사,문화재,전통,방어,자연,여행,관광,문화"
성혼선생묘,경기도,37.8542761344,126.8146444815,128649,"관광,문화","역사,문화재,전통,방어,자연,공원,문화,관광"
성화사,대구광역시,35.8439638582,128.5552224968,1610383,"관광,문화","역사,문화재,전통,방어,문화,도심,관광"
