id,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,대학로자유극장,서울특별시 종로구 대학로12길 31 (동숭동),,37.5828028072,127.003623826,3012777,"문화시설,인문",,[]
,대학로티오엠,서울특별시 종로구 대학로8가길 85 (동숭동),,37.5823223081,127.003651615,3080770,"문화시설,인문",,[]
,대한민국 꽃돌문화원,충청북도 제천시 청풍면 청풍호로56길 26,,36.9990304305,128.1653549701,3356230,"문화시설,인문",,[]
,대한민국 술테마박물관,전북특별자치도 완주군 구이면 덕천전원길 232-58,,35.7261657781,127.1364956629,2615343,"문화시설,인문",,[]
,대한민국역사박물관,서울특별시 종로구 세종대로 198 (세종로),,37.5741339024,126.977573668,1849416,"문화시설,인문",,[]
,대한민국예술인센터,서울특별시 양천구 목동서로 225 (목동),,37.5271291208,126.870759731,3083523,"문화시설,인문",,[]
,더101 뮤지엄,울산광역시 남구 테크노산업로55번길 49-20 (두왕동),,35.5098015389,129.301574741,3116496,"문화시설,인문",,[]
,더서울라이티움,"서울특별시 성동구 서울숲2길 32-14 (성수동1가, 갤러리아 포레)",,37.5455245178,127.0432601616,2753089,"문화시설,인문",,[]
,더페이지갤러리,"서울특별시 성동구 서울숲2길 32-14 (성수동1가, 갤러리아 포레)",,37.5455245178,127.0432601616,736766,"문화시설,인문",,[]
,더폴락,대구광역시 중구 경상감영1길 62-5,,35.8736945265,128.5932516535,2781519,"문화시설,인문",,[]
,덕소자연사박물관,경기도 남양주시 와부읍 석실로 46-11,,37.5798461296,127.2301560593,2736386,"문화시설,인문",,[]
,덕포진교육박물관,경기도 김포시 대곶면 덕포진로103번길 90,,37.6506533021,126.5387310422,130442,"문화시설,인문",,[]
,도계유리나라&나무나라,강원특별자치도 삼척시 도계읍 강원남부로 893-36,,37.1937633978,129.0322021888,2666750,"문화시설,인문",,[]
,도고아트홀,충청남도 아산시 도고면 아산만로 171,,36.759042932,126.8678589698,2751979,"문화시설,인문",,[]
,도령서당,충청남도 공주시 의당면 서당길 144-13,,36.5559460907,127.1411398684,2613455,"문화시설,인문",,[]
,도모헌,부산광역시 수영구 황령산로7번길 60 (남천동),,35.1462164864,129.1077767106,3416331,"문화시설,인문",,[]
,도봉문화원,서울특별시 도봉구 도봉로 552 (창동),,37.6542256829,127.0383602944,130211,"문화시설,인문",,[]
,도산안창호기념관,서울특별시 강남구 도산대로45길 20 (신사동),,37.5240046579,127.0356170227,130926,"문화시설,인문",,[]
,도시파빌리온,부산광역시 수영구 광안동,,35.1501411786,129.1148759853,3083369,"문화시설,인문",,[]
,도자기체험미술관 비즘,경기도 양평군 서종면 황순원로 165,,37.5954943217,127.3832777945,1944709,"문화시설,인문",,[]
,도화헌미술관,전라남도 고흥군 도화면 땅끝로 860-5,,34.4490462833,127.3266001359,130582,"문화시설,인문",,[]
,독도박물관,경상북도 울릉군 울릉읍 약수터길 90-17,,37.4834150165,130.9009104224,130137,"문화시설,인문",,[]
,독립기념관,충청남도 천안시 동남구 목천읍 독립기념관로 1,,36.7819355926,127.2304173312,129790,"문화시설,인문",,[]
,독립기념관단풍나무숲길(단풍나무숲길독립기념관),충청남도 천안시 동남구 목천읍 독립기념관로 1,,36.7819355926,127.2304173312,2769784,"문화시설,인문",,[]
,독립서점 틔움,강원특별자치도 원주시 남산로 209 (학성동),,37.3547575025,127.9420980526,2651025,"문화시설,인문",,[]
,독서왕김득신문학관,충청북도 증평군 증평읍 인삼로 93,,36.7897326395,127.5801412206,2733136,"문화시설,인문",,[]
,돈의문박물관마을,서울특별시 종로구 송월길 14-3,,37.5688843508,126.9685551943,2606223,"문화시설,인문",,[]
,돌체소극장,인천광역시 미추홀구 매소홀로 573,,37.4387944327,126.6857346232,1619338,"문화시설,인문",,[]
,동강사진박물관,강원특별자치도 영월군 영월읍 영월로 1909-10,,37.1819788343,128.4615147283,130879,"문화시설,인문",,[]
,동곡미술관,광주광역시 광산구 어등대로529번길 37 (운수동),,35.1551354744,126.7778586788,3442492,"문화시설,인문",,[]
,동광극장,경기도 동두천시 생연동,,37.9088546034,127.0520156275,2948061,"문화시설,인문",,[]
,동구인문학당,광주광역시 동구 동계천로 168-5,,35.148827599,126.9275344882,2999840,"문화시설,인문",,[]
,동국대학교 WISE캠퍼스박물관,경상북도 경주시 동대로 123,,35.8636818796,129.1946324124,129832,"문화시설,인문",,[]
,동국대학교 박물관,서울특별시 중구 필동로1길 30,,37.5582444874,127.0001581712,130927,"문화시설,인문",,[]
,동그란책,강원특별자치도 속초시 중앙로46번길 45 (교동),,38.198538512,128.5833256329,3041240,"문화시설,인문",,[]
,동내도서관,강원특별자치도 춘천시 동내면 학곡동1길 17-4,,37.8361594807,127.7628584618,130730,"문화시설,인문",,[]
,동네책방 스몰굿씽,강원특별자치도 원주시 판부면 매봉길 52-1,,37.3205642927,127.9454709672,2651026,"문화시설,인문",,[]
,동대문문화원,서울특별시 동대문구 왕산로 128,,37.5778651046,127.0376930838,130375,"문화시설,인문",,[]
,동덕아트갤러리,서울특별시 종로구 우정국로 68 동덕빌딩,,37.5749894618,126.9833314524,130155,"문화시설,인문",,[]
,동덕여자대학교 공연예술센터,서울특별시 종로구 동숭길 126 (동숭동),,37.5837638016,127.0033599337,3025303,"문화시설,인문",,[]
,동덕여자대학교 박물관,서울특별시 성북구 화랑로13길 60 (하월곡동),,37.6058952457,127.0413558418,1628531,"문화시설,인문",,[]
,동두천꿈나무정보도서관,경기도 동두천시 지행로 38,,37.8921509849,127.0513883897,1897900,"문화시설,인문",,[]
,동두천문화원,경기도 동두천시 어수로 4 (상패동),,37.9058798038,127.0439136773,129860,"문화시설,인문",,[]
,동래문화원,부산광역시 동래구 문화로 80 (명륜동),,35.2121198984,129.0905625108,130381,"문화시설,인문",,[]
,동래문화회관,부산광역시 동래구 문화로 80 동래문화회관,,35.2121198984,129.0905625108,1747870,"문화시설,인문",,[]
,동래읍성 임진왜란 역사관,부산광역시 동래구 충렬대로 지하223 (수안동),,35.2018764786,129.0839244809,3017112,"문화시설,인문",,[]
,동리국악당,전북특별자치도 고창군 고창읍 판소리길 20,,35.4317028988,126.7023528922,130049,"문화시설,인문",,[]
,동리목월문학관,경상북도 경주시 불국로 406-3 동리목월문학관,,35.7858682885,129.3335891263,3032708,"문화시설,인문",,[]
,동림매듭공방,서울특별시 종로구 북촌로12길 10,,37.5817914891,126.9856032749,130851,"문화시설,인문",,[]
,동문헌책도서관,전북특별자치도 전주시 완산구 동문길 51 (풍남동1가),,35.8187693936,127.151219715,3114427,"문화시설,인문",,[]
,동산방화랑,서울특별시 종로구 인사동9길 35,,37.5729202581,126.9833592862,129903,"문화시설,인문",,[]
,동삼동패총전시관,부산광역시 영도구 태종로 729,,35.0712160269,129.079642317,130774,"문화시설,인문",,[]
,동서대학교 소향씨어터 신한카드홀,부산광역시 해운대구 센텀중앙로 55 (우동),,35.1731360622,129.1276353562,3023734,"문화시설,인문",,[]
,동신대학교 대정문화박물관,전라남도 나주시 건재로 185,,35.0507990391,126.7185276274,130917,"문화시설,인문",,[]
,동아대학교 석당박물관,부산광역시 서구 구덕로 225,,35.1049250231,129.0187911335,130521,"문화시설,인문",,[]
,동아방송예술대학교 DIMA아트센터,경기도 안성시 삼죽면 동아예대길 47,,37.0599974995,127.3575620273,2554094,"문화시설,인문",,[]
,동아서점,강원특별자치도 속초시 수복로 108,,38.2009215203,128.5809063338,2710945,"문화시설,인문",,[]
,동양예술극장,서울특별시 종로구 대학로14길 29 (혜화동),,37.5846775662,127.0023377786,1180762,"문화시설,인문",,[]
,동양장 B1,대전광역시 중구 대흥로111번길 30-10 (대흥동),,36.3245581747,127.4245485285,3074340,"문화시설,인문",,[]
,동원화랑,대구광역시 중구 봉산문화길 42,,35.8620126066,128.598162657,129932,"문화시설,인문",,[]
,동의대학교 중앙도서관,부산광역시 부산진구 엄광로 176,,35.1418461812,129.0346331923,130345,"문화시설,인문",,[]
,동자아트홀,"서울특별시 용산구 한강대로 372 (동자동, 센트레빌아스테리움서울)",,37.551428132,126.9733746936,3080727,"문화시설,인문",,[]
,동작문화원,서울특별시 동작구 장승배기로10길 42 (상도동),,37.5044968957,126.941103959,130247,"문화시설,인문",,[]
,동제미술관(동제미술전시관),대구광역시 달성군 가창면 헐티로10길 18,,35.7895012789,128.5934345322,2760793,"문화시설,인문",,[]
,동춘서커스진흥원,경기도 안산시 단원구 대부황금로 1432 (대부북동),,37.2840103669,126.5700744338,3035876,"문화시설,인문",,[]
,동탄복합문화센터반석아트홀,경기도 화성시 노작로 134 (반송동),,37.2001234506,127.0743892751,3081930,"문화시설,인문",,[]
,동편제 판소리전수관,전라남도 구례군 구례읍 동편제길 53,,35.2158568958,127.4581248447,130558,"문화시설,인문",,[]
,동학농민혁명기념관,전북특별자치도 정읍시 덕천면 동학로 742,,35.6337460189,126.8301308502,775041,"문화시설,인문",,[]
,동학혁명기념관,전북특별자치도 전주시 완산구 은행로 34,,35.8168862888,127.1520252483,1594231,"문화시설,인문",,[]
,동해문화원,강원특별자치도 동해시 평원로 17 (천곡동),,37.5269905482,129.1145096493,129882,"문화시설,인문",,[]
,두루뫼박물관,경기도 파주시 법원읍 초리골길 278,,37.8567856366,126.8960036269,130417,"문화시설,인문",,[]
,두물머리생태학교,경기도 양평군 양서면 두물머리길 108-22,,37.5361082579,127.3125192673,128221,"문화시설,인문",,[]
,두산갤러리,서울특별시 종로구 종로33길 15 (연지동),,37.5718651424,127.0010160404,509267,"문화시설,인문",,[]
,두산아트센터,서울특별시 종로구 종로33길 15,,37.5718095925,127.0009799341,129734,"문화시설,인문",,[]
,둘리뮤지엄,서울특별시 도봉구 시루봉로1길 6 (쌍문동),,37.6521812863,127.0278390897,2033802,"문화시설,인문",,[]
,드림아트스페이스,경기도 화성시 매송면 어사로 279,,37.2742454723,126.9211983293,2751586,"문화시설,인문",,[]
,드영미술관,광주광역시 동구 성촌길 6 (운림동),,35.1344824286,126.9531186981,3380328,"문화시설,인문",,[]
,디뮤지엄,"서울특별시 성동구 왕십리로 83-21 (성수동1가, 아크로 서울포레스트)",,37.5445357444,127.0432879644,2704340,"문화시설,인문",,[]
,디큐브 링크아트센터,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)",,37.5089148857,126.8884169673,3039497,"문화시설,인문",,[]
,딜라이트 담양,전라남도 담양군 월산면 화방송정길 21-14,,35.3369956877,126.9552022981,2978178,"문화시설,인문",,[]
,딜쿠샤,서울특별시 종로구 사직로2길 17 (행촌동),,37.5730893265,126.9634833153,2707460,"문화시설,인문",,[]
,땅끝순례문학관,전라남도 해남군 해남읍 녹우당길 123,,34.5501565188,126.620176276,3082948,"문화시설,인문",,[]
,땅끝해양자연사박물관,전라남도 해남군 송지면 땅끝마을길 89,,34.3013245791,126.5296623753,130563,"문화시설,인문",,[]
,떡박물관,서울특별시 종로구 돈화문로 71,,37.5748951588,126.9906030144,130365,"문화시설,인문",,[]
,또봇정크아트뮤지엄(경주또봇정크아트뮤지엄),경상북도 경주시 경감로 614,,35.8298874643,129.2882640602,2756704,"문화시설,인문",,[]
,뚝섬미술관,서울특별시 성동구 아차산로 33 (성수동1가),,37.5472605187,127.0483485375,3084400,"문화시설,인문",,[]
,라드라비 아트앤리조트,경기도 이천시 모가면 진상미로1163번길 220,,37.1589992079,127.4694824625,3023583,"문화시설,인문",,[]
,라디오스타박물관,강원특별자치도 영월군 영월읍 금강공원길 84-3,,37.1853342942,128.4768993603,2704681,"문화시설,인문",,[]
,라선재,경상북도 경주시 현곡면 용담로 443-51,,35.880535249,129.1796554673,969271,"문화시설,인문",,[]
,라이카시네마,서울특별시 서대문구 연희로8길 18 (연희동),,37.5652202133,126.9309503921,3076677,"문화시설,인문",,[]
,라이트룸 서울(Lightroom Seoul),서울특별시 강동구 아리수로61길 103 (고덕동),,37.5656046263,127.1478306247,3075640,"문화시설,인문",,[]
,라트어린이극장,서울특별시 강남구 논현로 164,,37.4842816124,127.0423008714,130514,"문화시설,인문",,[]
,래미안 갤러리,서울특별시 송파구 충민로 17 (문정동),,37.4793058119,127.1201550417,1845434,"문화시설,인문",,[]
,레노부르크뮤지엄,경기도 부천시 오정구 신흥로511번길 180 (오정동),,37.5312601515,126.7684106152,3494779,"문화시설,인문",,[]
,레디움아트센터,부산광역시 해운대구 해운대해변로298번길 24 (중동),,35.160241006,129.1666073211,3074682,"문화시설,인문",,[]
,롤링홀,서울특별시 마포구 어울마당로 35 (서교동),,37.548549736,126.9201324048,1022243,"문화시설,인문",,[]
,롯데뮤지엄,서울특별시 송파구 올림픽로 300 (신천동),,37.5141653654,127.1040749597,2773288,"문화시설,인문",,[]
,롯데월드 민속박물관,서울특별시 송파구 올림픽로 240 (잠실동),,37.5123821225,127.0976311526,130070,"문화시설,인문",,[]
,롯데콘서트홀,서울특별시 송파구 올림픽로 300 (신천동),,37.5142459111,127.1040305171,3085149,"문화시설,인문",,[]
,루이엘모자박물관,전북특별자치도 전주시 완산구 전동성당길 8,,35.8185610364,127.1484810753,1587301,"문화시설,인문",,[]
,루트머지,광주광역시 광산구 비아로34번길 47 루트머지주식회사,,35.2219453083,126.8204949029,2998815,"문화시설,인문",,[]
,류방택천문기상과학관,충청남도 서산시 인지면 무학로 1353-4,,36.7274220205,126.4131814602,2615319,"문화시설,인문",,[]
,르 스페이스,인천광역시 중구 공항문화로 127 (운서동),,37.4657083226,126.389349822,3352020,"문화시설,인문",,[]
,리각미술관,충청남도 천안시 동남구 태조산길 245 (유량동),,36.8203970571,127.1868618617,2553395,"문화시설,인문",,[]
,리아트센터,광주광역시 동구 서석로85번길 20-1 (궁동),,35.1506883595,126.9192101775,3494628,"문화시설,인문",,[]
,리안갤러리 대구,대구광역시 중구 이천로 184-31 (대봉동),,35.8579991909,128.5991987886,3375301,"문화시설,인문",,[]
,리움미술관,서울특별시 용산구 이태원로55길 60-16 (한남동),,37.5386022957,126.9985088777,130525,"문화시설,인문",,[]
,리조 세계재봉틀박물관,경상남도 진주시 진주대로 1029 (동성동),,35.1915234104,128.0847342806,3060343,"문화시설,인문",,[]
,링크아트센터드림,서울특별시 종로구 동숭길 123 (동숭동),,37.5833388504,127.0033071732,3025322,"문화시설,인문",,[]
,마나스아트센터,경기도 양평군 강상면 강남로 743,,37.4937131032,127.4608736804,631478,"문화시설,인문",,[]
,마동도서관,전북특별자치도 익산시 선화1로 99,,35.9403690603,126.9691299853,130240,"문화시설,인문",,[]
,마리소리골악기박물관,강원특별자치도 홍천군 서석면 마리소리길 207,,37.7379745154,128.2511115443,2613266,"문화시설,인문",,[]
,마산현대미술관,경상남도 창원시 마산합포구 진전면 팔의사로 361,,35.1269971188,128.3840431148,2659216,"문화시설,인문",,[]
,마애선사유적전시관,경상북도 안동시 풍산읍 풍산단호로 388,,36.5523951009,128.5909104253,1181087,"문화시설,인문",,[]
,마이아트뮤지엄,서울특별시 강남구 테헤란로 518 (대치동),,37.507643118,127.0605957683,3074742,"문화시설,인문",,[]
,마이크로박물관,경기도 성남시 분당구 성남대로 381 (정자동),,37.3703348899,127.1075314926,2759986,"문화시설,인문",,[]
,마차박물관,충청북도 진천군 문백면 농다리로 34,,36.7792452525,127.4425149905,2615442,"문화시설,인문",,[]
,마크트할레,경기도 고양시 일산동구 중앙로 1036 (백석동),,37.6432308377,126.7896749719,2733832,"문화시설,인문",,[]
,마포문화원,서울특별시 마포구 백범로 227 (신공덕동),,37.5422844303,126.9555071358,130369,"문화시설,인문",,[]
,마포아트센터,서울특별시 마포구 대흥로20길 28,,37.5498944782,126.9454967222,1138199,"문화시설,인문",,[]
,마포중앙도서관,서울특별시 마포구 성산로 128 (성산동),,37.563933844,126.9081275097,2633907,"문화시설,인문",,[]
,마한관,전북특별자치도 익산시 금마면 고도9길 41-14,,36.0019413977,127.0604063368,1314127,"문화시설,인문",,[]
,만봉불화박물관,강원특별자치도 영월군 김삿갓면 망경대산길 135-3,,37.1550624976,128.6086273401,2777377,"문화시설,인문",,[]
,만해기념관,경기도 광주시 남한산성면 남한산성로792번길 24-7,,37.4773571334,127.1808551337,1624929,"문화시설,인문",,[]
,만해문학박물관,강원특별자치도 인제군 북면 만해로 91,,38.1862375638,128.3166085986,130679,"문화시설,인문",,[]
,말박물관 (렛츠런파크),경기도 과천시 경마공원대로 107,,37.4488129805,127.0129712084,129796,"문화시설,인문",,[]
,망양로 산복도로 전시관,부산광역시 동구 망양로 488 (초량동),,35.1177127465,129.0332367504,3017067,"문화시설,인문",,[]
,매괴박물관,충청북도 음성군 감곡면 성당길 10,,37.1213983401,127.6411569266,1123600,"문화시설,인문",,[]
,매암차문화박물관,경상남도 하동군 악양서로 346-1 매암다원문화박물관,,35.1611452121,127.709381921,130885,"문화시설,인문",,[]
,매월당김시습기념관,강원특별자치도 강릉시 운정길 85,,37.7863422759,128.8876331387,2714729,"문화시설,인문",,[]
,매직플로우,경기도 고양시 덕양구 고양대로 1955 (동산동),,37.6470294966,126.8947930433,3085045,"문화시설,인문",,[]
,매향리평화역사관,경기도 화성시 우정읍 기아자동차로 199,,37.0479994245,126.7634883258,2737295,"문화시설,인문",,[]
,매헌 윤봉길의사 기념관,서울특별시 서초구 매헌로 99,,37.4730133801,127.0369572323,753972,"문화시설,인문",,[]
,메디테리움,경기도 파주시 회동길 338 (서패동),,37.7156512184,126.6919290902,3079808,"문화시설,인문",,[]
,명동난타극장,서울특별시 중구 명동길 26 (명동2가),,37.5635046937,126.9837650716,650997,"문화시설,인문",,[]
,명동예술극장,서울특별시 중구 명동길 35,,37.5639546487,126.9841872425,748186,"문화시설,인문",,[]
,명량대첩해전사 기념전시관,전라남도 해남군 문내면 관광레저로 12,,34.5733544172,126.3108224049,2708333,"문화시설,인문",,[]
,명보아트홀,서울특별시 중구 마른내로 47 (초동),,37.5647463847,126.9932030652,1022196,"문화시설,인문",,[]
,명봉도서관,전북특별자치도 정읍시 태인면 태인로 33-9,,35.6523902597,126.9422148461,1941168,"문화시설,인문",,[]
,명성황후 기념관,경기도 여주시 명성로 71 (능현동),,37.2598715049,127.6554183473,130327,"문화시설,인문",,[]
,명원박물관,서울특별시 성북구 정릉로9길 68 (정릉동),,37.6111883307,126.9999927956,3085031,"문화시설,인문",,[]
,명지대학교 박물관,경기도 용인시 처인구 명지로 116 (남동),,37.2247004133,127.1876005517,130928,"문화시설,인문",,[]
,명지산생태전시관,경기도 가평군 북면 가화로 2089-42,,37.9361010765,127.4879416634,1200255,"문화시설,인문",,[]
,명필름아트센터,경기도 파주시 회동길 530-20 (문발동),,37.7235669886,126.6933759567,2377785,"문화시설,인문",,[]
,모나밸리,충청남도 아산시 순천향로 624,,36.750787736,126.992306302,2758461,"문화시설,인문",,[]
,모담도서관,경기도 김포시 모담공원로 118 (운양동),,37.6499033192,126.6917948402,3508797,"문화시설,인문",,[]
,모던화랑,서울특별시 종로구 인사동10길 4,,37.5739757272,126.9853590742,129909,"문화시설,인문",,[]
,모두예술극장,서울특별시 서대문구 충정로 7 (충정로3가),,37.5601463655,126.9623226761,3082176,"문화시설,인문",,[]
,모란미술관,경기도 남양주시 화도읍 경춘로2110번길 8,,37.6504063015,127.3237482921,129770,"문화시설,인문",,[]
,모인화랑,서울특별시 종로구 인사동10길 13,,37.5743395801,126.9857145872,130279,"문화시설,인문",,[]
,모차르트 콘서트홀,서울특별시 서초구 명달로 104 (서초동),,37.4864779022,127.0045514676,130503,"문화시설,인문",,[]
,모형항공기박물관,강원특별자치도 춘천시 동산면 영서로 141,,37.7517009577,127.8222222366,130662,"문화시설,인문",,[]
,목공예 갤러리,강원특별자치도 인제군 인제읍 비봉로 52,,38.064515678,128.1742891709,2773563,"문화시설,인문",,[]
,목면시배유지,경상남도 산청군 단성면 목화로 887,,35.2897101091,127.9580344815,130432,"문화시설,인문",,[]
,목아박물관,경기도 여주시 강천면 이문안길 21,,37.288204938,127.6878701573,129797,"문화시설,인문",,[]
,목우헌,전북특별자치도 전주시 완산구 기린대로 88,,35.8170946503,127.1550138656,1586889,"문화시설,인문",,[]
,목은이색기념관,경상북도 영덕군 영해면 괴시리 341,,36.5431313735,129.4191428891,2714790,"문화시설,인문",,[]
,목인박물관 목석원,서울특별시 종로구 창의문로5길 46-1 (부암동),,37.5890707988,126.9633051014,231976,"문화시설,인문",,[]
,목재문화·자연사체험관,충청남도 청양군 대치면 칠갑산로 704-21,,36.4389210948,126.8504580215,2536634,"문화시설,인문",,[]
,목포 국가무형문화재전수교육관,전라남도 목포시 남농로 83,,34.7927259017,126.4159606625,553448,"문화시설,인문",,[]
,목포 대중음악의 전당,전라남도 목포시 해안로249번길 34 (상락동1가),,34.78888418,126.3861856074,3062465,"문화시설,인문",,[]
,목포근대역사관 1관,전라남도 목포시 영산로29번길 6,,34.7875870369,126.3820943332,2607311,"문화시설,인문",,[]
,목포근대역사관 2관,전라남도 목포시 번화로 18,,34.7860344247,126.3815027561,1908176,"문화시설,인문",,[]
,목포문학관,전라남도 목포시 남농로 95,,34.792792577,126.4169494624,130176,"문화시설,인문",,[]
,목포문화예술회관,전라남도 목포시 남농로 102,,34.7917316077,126.4183049238,130899,"문화시설,인문",,[]
,목포문화원,전라남도 목포시 수강로12번길 41 (광동3가),,34.7890425284,126.3882020922,129713,"문화시설,인문",,[]
,목포시립도서관,전라남도 목포시 용당로160번길 32 (용당동),,34.8033133793,126.4026032539,130753,"문화시설,인문",,[]
,목포시민문화체육센터,전라남도 목포시 부주로 312,,34.8123546088,126.4380360174,2795559,"문화시설,인문",,[]
,목포어린이바다과학관,전라남도 목포시 삼학로92번길 98,,34.7820405508,126.3888966436,1908192,"문화시설,인문",,[]
,목포자연사박물관,전라남도 목포시 남농로 135,,34.7937147612,126.4209713073,129780,"문화시설,인문",,[]
,못난이미술관,전라남도 무안군 일로읍 상사바위길 125,,34.7835062881,126.5115663325,2754453,"문화시설,인문",,[]
,몽양여운형기념관,경기도 양평군 양서면 몽양길 66,,37.5305211288,127.3735472165,2758036,"문화시설,인문",,[]
,몽환,경기도 안산시 단원구 원포공원1로 59 (초지동),,37.3025457966,126.8112186481,3081640,"문화시설,인문",,[]
,무등갤러리,광주광역시 동구 예술길 18-1,,35.1500689678,126.9181852835,130117,"문화시설,인문",,[]
,무등현대미술관,광주광역시 동구 증심사길 9,,35.1341630308,126.9537047651,2555853,"문화시설,인문",,[]
,무안군오승우미술관,전라남도 무안군 초의길 7 무안군오승우미술관,,34.8526302522,126.4152537245,2996607,"문화시설,인문",,[]
,무안문화원,전라남도 무안군 무안읍 창포로 8,,34.9903128818,126.4720620252,129994,"문화시설,인문",,[]
,무주 반디별 천문과학관,전북특별자치도 무주군 설천면 무설로 1324,,36.0129274847,127.7603909462,3376308,"문화시설,인문",,[]
,무주 산골영화관,전북특별자치도 무주군 무주읍 한풍루로 326-17,,36.0023797159,127.6625471455,2609506,"문화시설,인문",,[]
,무주양수홍보관,전북특별자치도 무주군 적상면 괴목로 788,,35.9668985309,127.7124714454,130909,"문화시설,인문",,[]
,무주예체문화관,전북특별자치도 무주군 무주읍 한풍루로 326-17,,36.0023352762,127.6625304812,130404,"문화시설,인문",,[]
,무흘구곡전시관,경상북도 김천시 증산면 수도길 25,,35.8989173383,128.0207431821,2782560,"문화시설,인문",,[]
,문경 도자기박물관,경상북도 문경시 문경읍 문경대로 2416,,36.7416112476,128.0837113356,2609839,"문화시설,인문",,[]
,문경문학관,경상북도 문경시 산북면 김용길 278-1,,36.7313372592,128.2249906686,2638520,"문화시설,인문",,[]
,문경문화예술회관,경상북도 문경시 신흥로 85 (점촌동),,36.5900862595,128.1978026766,1754453,"문화시설,인문",,[]
,문경문화원,경상북도 문경시 점촌5길 20,,36.5975298671,128.1985885063,130023,"문화시설,인문",,[]
,문아트그라운드 at 마가미술관,경기도 용인시 처인구 모현읍 문형동림로101번길 37,,37.3318047763,127.1928026182,130704,"문화시설,인문",,[]
,문우당서림,강원특별자치도 속초시 중앙로 45,,38.200360484,128.581400751,2710965,"문화시설,인문",,[]
,문학산역사관,인천광역시 미추홀구 학익동 78-24,,37.432228365,126.676452319,2718767,"문화시설,인문",,[]
,문화공장 방어진,울산광역시 동구 중진2길 5 (방어동),,35.4837151136,129.4242953344,3521859,"문화시설,인문",,[]
,문화비축기지,서울특별시 마포구 증산로 87,,37.5699856862,126.8951646315,2553929,"문화시설,인문",,[]
,문화예술원 마루홀,경기도 용인시 처인구 중부대로 1199 (삼가동),,37.2399762516,127.1780093252,1753541,"문화시설,인문",,[]
,문화일보홀,서울특별시 중구 새문안로 22,,37.5671262224,126.9686163497,130286,"문화시설,인문",,[]
,문화제조창,충청북도 청주시 청원구 상당로 314 문화제조창 청주시청제2임시청사,,36.6566740551,127.4889281085,2930851,"문화시설,인문",,[]
,물레책방,대구광역시 수성구 달구벌대로492길 15 (범어동),,35.8574387529,128.6322514488,2650449,"문화시설,인문",,[]
,물사랑 배움터,전라남도 화순군 사평면 효당로 400,,35.0264195487,127.1129934121,742820,"문화시설,인문",,[]
,뮤지엄 원,부산광역시 해운대구 센텀서로 20,,35.1714112817,129.1290602788,2650801,"문화시설,인문",,[]
,뮤지엄 호두,충청남도 천안시 동남구 광덕면 광풍로 315,,36.6774445429,127.0573468818,3348658,"문화시설,인문",,[]
,뮤지엄그라운드,경기도 용인시 수지구 샘말로 122 (고기동),,37.3565020225,127.0441126426,2623847,"문화시설,인문",,[]
,뮤지엄산,강원특별자치도 원주시 지정면 오크밸리2길 260,,37.4154955065,127.8237375279,2633832,"문화시설,인문",,[]
,뮤지엄엑스,강원특별자치도 속초시 중앙로 338 (영랑동),,38.2189668657,128.5923963925,3083216,"문화시설,인문",,[]
,뮤지엄헤이,경기도 파주시 탄현면 평화로 885-43,,37.782907238,126.6902995635,3369652,"문화시설,인문",,[]
,뮤지엄홀리데이,강원특별자치도 강릉시 토성로 144,,37.7548182432,128.8926558843,3017527,"문화시설,인문",,[]
,미당 서정주 시문학관,전북특별자치도 고창군 부안면 질마재로 2-8,,35.5355784414,126.6099362723,130871,"문화시설,인문",,[]
,미리내마술극단 은하수홀,경기도 수원시 팔달구 정조로 767-8,,37.2767024343,127.0161118661,2630998,"문화시설,인문",,[]
,미리벌민속박물관,경상남도 밀양시 초동면 초동중앙로 439,,35.4189723456,128.6744681691,130368,"문화시설,인문",,[]
,미메시스 아트 뮤지엄,경기도 파주시 문발로 253 (문발동),,37.716570502,126.6888876757,2354323,"문화시설,인문",,[]
,미술관 솔,전북특별자치도 전주시 완산구 팔달로 212-6,,35.8211079344,127.1464811867,129937,"문화시설,인문",,[]
,미술관 자작나무숲,강원특별자치도 횡성군 우천면 한우로두곡5길 186,,37.4928157794,128.0500759185,2613675,"문화시설,인문",,[]
,미호박물관,경기도 남양주시 고산로126번길 15-2 (수석동),,37.5927159589,127.1806324207,2765519,"문화시설,인문",,[]
,민물고기생태체험관,경상북도 울진군 근남면 불영계곡로 3532,,36.9669072952,129.3813946257,130696,"문화시설,인문",,[]
,민병갈 식물도서관,충청남도 태안군 소원면 천리포1길 234-5,,36.8028227426,126.1519170331,3056730,"문화시설,인문",,[]
,민주화운동기념관,서울특별시 용산구 한강대로71길 37 (갈월동),,37.5410320944,126.9720501082,2775505,"문화시설,인문",,[]
,밀알미술관,서울특별시 강남구 일원로 90,,37.4860793454,127.0823082922,130627,"문화시설,인문",,[]
,밀양 한천박물관,경상남도 밀양시 산내면 봉의로 58-31,,35.5910400911,128.8802704078,2648376,"문화시설,인문",,[]
,밀양문화원,경상남도 밀양시 중앙로 265,,35.4867384159,128.7549592647,129948,"문화시설,인문",,[]
,밀양시립박물관,경상남도 밀양시 밀양대공원로 100,,35.5033421796,128.7591917712,130087,"문화시설,인문",,[]
