Aㅁid,name,region,overview,latitude,longitude,contentid,tags,image_url,detailed_keywords
,제22회 전주국제발효식품엑스포,전북특별자치도 전주시 덕진구 기린대로 1055,,35.8680567372,127.065187198,141188,"축제,인문",,[]
,제23회 성우하이텍배 KNN 환경마라톤,부산광역시 해운대구 APEC로 55 (우동),,35.1687450332,129.1355209016,2948523,"축제,인문",,[]
,제24회 경로국악 대공연 The Present,전북특별자치도 전주시 덕진구 안덕원로 71 (진북동),,35.8287124772,127.1379984092,2962944,"축제,인문",,[]
,제24회 유니마총회&춘천세계인형극제,강원특별자치도 춘천시 영서로 3017 (사농동),,37.9214543287,127.7207542053,573459,"축제,인문",,[]
,제24회 의정부음악극축제,경기도 의정부시 의정로 1 (의정부동),,37.7332858581,127.0345167201,3493049,"축제,인문",,[]
,제26회 서귀포 유채꽃 국제걷기대회,제주특별자치도 서귀포시 월드컵로 33,,33.2462414754,126.509243988,921281,"축제,인문",,[]
,제27회 서울세계무용축제,서울특별시 종로구 대학로10길 17 (동숭동),,37.582150097,127.0031961055,629023,"축제,인문",,[]
,제27회 울산아마골프대회,울산광역시 울주군 웅촌면 웅촌로 1,,35.435907753,129.1901337514,3478303,"축제,인문",,[]
,제28회 제주국제관광마라톤축제,제주특별자치도 제주시 김녕로 209,,33.5559973613,126.7601318563,2371631,"축제,인문",,[]
,제29회 부산국제영화제,부산광역시 해운대구 수영강변대로 120,,35.170794647,129.1270576924,623476,"축제,인문",,[]
,제2회 고향사랑의날,경상북도 경주시 보문로 507 (신평동),,35.8384670465,129.2879693962,3348500,"축제,인문",,[]
,제2회 서울은평청년영화제(SESFF),서울특별시 은평구 통일로 1050 롯데몰 은평점,,37.6375893423,126.9179162,2992157,"축제,인문",,[]
,제2회 선원의날 한마음 걷기축제,부산광역시 영도구 해양로301번길 55 (동삼동),,35.0772042891,129.0819836173,3495410,"축제,인문",,[]
,제38회 서울국제화장품·미용산업박람회 (2024 코스모뷰티서울),서울특별시 강남구 영동대로 513 (삼성동),,37.5119175967,127.059217995,2911183,"축제,인문",,[]
,제3회 ACCF 애니메이션 모꼬지 찾아라! 애니메이션 친구들,광주광역시 동구 문화전당로 38 (광산동),,35.1460861028,126.9192936186,3338200,"축제,인문",,[]
,"제3회 강릉국제아트페스티벌 (GIAF25) <에시자, 오시자>",강원특별자치도 강릉시 용지로 176 (교동),,37.7640617553,128.8996660775,2940823,"축제,인문",,[]
,제3회 발달장애인 문화예술페스티벌,경기도 수원시 팔달구 효원로307번길 20 (인계동),,37.2614073374,127.0359410498,3517333,"축제,인문",,[]
,제45회 서울무용제,서울특별시 종로구 대학로8길 7,,37.5811724288,127.0029794866,629742,"축제,인문",,[]
,제4회 K-FOOD 천안들깨페스티벌,충청남도 천안시 서북구 직산읍 직산로 136,,36.8879610051,127.1591958276,2988080,"축제,인문",,[]
,제4회 가야시민가요제,경상남도 김해시 가야테마길 161 (어방동),,35.2522311829,128.8920398207,3351261,"축제,인문",,[]
,제4회 성북청춘불패영화제 “Deep Focus”,서울특별시 성북구 아리랑로 82 (돈암동),,37.6001120917,127.0139418391,3031265,"축제,인문",,[]
,제4회 전주거리인형극제,전북특별자치도 전주시 완산구 전라감영2길 37,,35.8162195083,127.1411179026,2757751,"축제,인문",,[]
,제4회 호러 홀로그램 페스티벌,전북특별자치도 익산시 성당면 함낭로 207,,36.0693453645,126.9316966194,2864606,"축제,인문",,[]
,제5회 세계도시포럼,경기도 고양시 일산서구 킨텍스로 217-60 (대화동),,37.6689881691,126.7458171427,3382836,"축제,인문",,[]
,제5회 여주인공 페스티벌,서울특별시 종로구 대학로8가길 129 (동숭동),,37.5803641996,127.0035405691,3395327,"축제,인문",,[]
,제6회 금천과학축제 「2024. G-Science Festival」,서울특별시 금천구 시흥대로73길 70 금천구청종합청사,,37.4564933229,126.8955205706,2844254,"축제,인문",,[]
,제7회 농촌융복합산업 제주국제박람회,제주특별자치도 서귀포시 중문관광로 224 (중문동),,33.2412795735,126.4244820031,3318880,"축제,인문",,[]
,제7회 예천국제스마트폰영화제,경상북도 예천군 호명읍 다온로 24,,36.5716465473,128.488774509,2622679,"축제,인문",,[]
,제7회 전주국제단편영화제,전북특별자치도 전주시 완산구 전주객사3길 72 (고사동),,35.8203690535,127.142095485,2861680,"축제,인문",,[]
,제8회 전주가족영화제,전북특별자치도 전주시 완산구 전주객사3길 74-25 (고사동),,35.8210967513,127.1422621184,2828029,"축제,인문",,[]
,제9회 세계과학문화포럼,대전광역시 유성구 엑스포로 107 (도룡동),,36.3750212633,127.391694541,3006334,"축제,인문",,[]
,제물포 웨이브 마켓,인천광역시 중구 월미로 33 (북성동1가),,37.4761360618,126.6146650689,3315407,"축제,인문",,[]
,제민천 밤페스타,충청남도 공주시 우체국길 15 (반죽동),,36.454649057,127.1229331313,3507590,"축제,인문",,[]
,제주 도새기 축제,제주특별자치도 제주시 애월읍 봉성리,,33.3660202717,126.356162924,1633377,"축제,인문",,[]
,제주 애니아일랜드 페스티벌,제주특별자치도 서귀포시 동홍로 41 (동홍동),,33.252625025,126.5673721404,3010510,"축제,인문",,[]
,제주과학축전,제주특별자치도 제주시 연삼로 286,,33.491875672,126.5238621803,1812034,"축제,인문",,[]
,제주광어대축제,제주특별자치도 제주시 연삼로 166 (오라이동),,33.4919726606,126.5098606174,2560824,"축제,인문",,[]
,제주독서대전,제주특별자치도 제주시 사라봉동길 30 (건입동),,33.5149873859,126.5478984552,3349628,"축제,인문",,[]
,제주들불축제,제주특별자치도 제주시 애월읍 봉성리,,33.3662619363,126.3576794532,667418,"축제,인문",,[]
,제주마 입목 문화축제,제주특별자치도 제주시 516로 2480 (용강동),,33.4276673801,126.6036067116,3111544,"축제,인문",,[]
,제주마 축제,제주특별자치도 제주시 애월읍 평화로 2144,,33.4098715611,126.3931337279,2621502,"축제,인문",,[]
,제주민속촌 감물 및 봉숭아 물들이기 체험행사,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,33.3213162956,126.8431022619,2664434,"축제,인문",,[]
,제주민속촌 국화축제,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,33.3213162956,126.8431022619,3395264,"축제,인문",,[]
,제주민속촌 수국축제,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,33.3213162956,126.8431022619,2659969,"축제,인문",,[]
,제주민속촌 정월대보름 민속대축제,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,33.3218273297,126.8418190282,1794537,"축제,인문",,[]
,제주민속촌 추석민속체험행사,제주특별자치도 서귀포시 표선면 민속해안로 631-34,,33.3213162956,126.8431022619,3366450,"축제,인문",,[]
,제주밭담축제,제주특별자치도 제주시 구좌읍 월정리 1400-14,,33.5632246275,126.7780023605,2558652,"축제,인문",,[]
,제주푸드앤와인페스티벌,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,33.3072595277,126.3197479556,3113036,"축제,인문",,[]
,제주한잔 우리술 페스티벌,제주특별자치도 제주시 이호일동,,33.4975266969,126.4529904366,2998500,"축제,인문",,[]
,제천국제한방천연물산업엑스포,충청북도 제천시 한방엑스포로 19 (왕암동),,37.1442275073,128.1596679322,3516637,"축제,인문",,[]
,제천박달가요제,충청북도 제천시 고암동,,37.1629569131,128.2135375462,1363317,"축제,인문",,[]
,제천빨간오뎅축제,충청북도 제천시 의림대로 1-1 (영천동),,37.1285384886,128.2047337859,3482014,"축제,인문",,[]
,제천호숫가음악제 산사음악회,충청북도 제천시 탑안로8길 24,,37.1478284219,128.230769773,2618478,"축제,인문",,[]
,조선통신사역사관 체험프로그램,부산광역시 동구 자성로 99 (범일동),,35.1357584814,129.0621226334,3367145,"축제,인문",,[]
,종로 어디나 스테이지,서울특별시 종로구 세종대로 175 (세종로),,37.5720618985,126.9763210635,3497718,"축제,인문",,[]
,종로구 인왕산 해맞이 축제,서울특별시 종로구 청운동,,37.591067843,126.9663269914,1159762,"축제,인문",,[]
,종로한복축제,서울특별시 종로구 세종대로 지하172 (세종로),,37.5716786179,126.9767821434,2405329,"축제,인문",,[]
,종묘 묘현례,서울특별시 종로구 종로 157 (훈정동),,37.5710345779,126.9951471543,2818837,"축제,인문",,[]
,종묘대제,서울특별시 종로구 종로 157,,37.5742897425,126.9944471257,141759,"축제,인문",,[]
,종묘제례악 야간 공연,서울특별시 종로구 종로 157 (훈정동),,37.5710345779,126.9951471543,3482443,"축제,인문",,[]
,종이꽃밭 : 두할망본풀이 - 수원,경기도 수원시 팔달구 정조로 817 (팔달로1가),,37.2811074845,127.0163422775,3304364,"축제,인문",,[]
,중구 부산항 펀&펑 페스티벌,부산광역시 중구 중앙동4가,,35.1044532657,129.0411697555,3351515,"축제,인문",,[]
,중구 청소년축제 야호,서울특별시 중구 덕수궁길 15 (서소문동),,37.5648655043,126.9758657534,3401202,"축제,인문",,[]
,중랑 서울장미축제,서울특별시 중랑구 묵동,,37.615664133,127.0734720813,2002493,"축제,인문",,[]
,중앙동 한바퀴 시즌3,전북특별자치도 익산시 중앙로3길 27 (창인동1가),,35.9417741297,126.9502371903,3368716,"축제,인문",,[]
,증평인삼골축제,충청북도 증평군 증평읍 송산리,,36.7862551604,127.5745640405,1365782,"축제,인문",,[]
,증평장뜰들노래축제,충청북도 증평군 둔덕길 89 증평지역박물관,,36.7642886305,127.596187713,2870717,"축제,인문",,[]
,지리산 마천골 흑돼지&산나물 축제,경상남도 함양군 마천면 가흥리,,35.3974316839,127.6653879713,3486598,"축제,인문",,[]
,지리산 함양고종시 곶감축제,경상남도 함양군 함양읍 교산리,,35.5254043233,127.7217379669,2796990,"축제,인문",,[]
,지리산둘레길 걷기축제,전라남도 구례군 마산면 화엄사로 377-36,,35.2433959248,127.4851217562,3382929,"축제,인문",,[]
,지리산산청곶감축제,경상남도 산청군 시천면 송하중태길 6,,35.2743124718,127.8363872478,1499645,"축제,인문",,[]
,지상군페스티벌,충청남도 계룡시 신도안면 석계리,,36.3085677778,127.2359686034,229054,"축제,인문",,[]
,"지성(知性)애(愛) 빠지다, 부평향교",인천광역시 계양구 향교로 19 부평향교(지정문화재),,37.5395472304,126.7207175131,2816941,"축제,인문",,[]
,지용제,충청북도 옥천군 옥천읍 매동로 209,,36.3188449811,127.5827262211,1620726,"축제,인문",,[]
,직지문화축제,충청북도 청주시 흥덕구 직지대로 713 (운천동),,36.6429892149,127.4722383175,3305165,"축제,인문",,[]
,진도신비의바닷길축제,전라남도 진도군 고군면 신비의바닷길 74,,34.4337624333,126.3529497745,506909,"축제,인문",,[]
,진도의 날,서울특별시 중구 태평로1가,,37.5692205928,126.9780432094,3367909,"축제,인문",,[]
,진봉새만금보리밭축제,전북특별자치도 김제시 진봉면 심포리,,35.855610237,126.7011394393,3114868,"축제,인문",,[]
,진안고원 김치보쌈축제,전북특별자치도 진안군 진안읍 진무로 1166,,35.7953603232,127.4339479791,2646950,"축제,인문",,[]
,진안고원 운장산 고로쇠축제,전북특별자치도 진안군 주천면 대불리,,35.9839214067,127.3883164752,1560561,"축제,인문",,[]
,진안홍삼축제,전북특별자치도 진안군 진안읍 마이산로 160,,35.773081988,127.4162612489,1718060,"축제,인문",,[]
,진주 M2 페스티벌,경상남도 진주시 강남로 320 (망경동),,35.1872460687,128.0821985047,2610541,"축제,인문",,[]
,진주 남강유등축제,경상남도 진주시 강남로 287 (강남동),,35.1879654969,128.0858370556,506926,"축제,인문",,[]
,진주국가유산야행,경상남도 진주시 망경남길 30 (망경동),,35.1807829527,128.0847956695,2843904,"축제,인문",,[]
,진해 벚꽃장,경상남도 창원시 진해구 중원로 86 (화천동),,35.1518437643,128.6602238804,3483594,"축제,인문",,[]
,진해군항제,경상남도 창원시 진해구 통신동,,35.1494606878,128.6596795479,523079,"축제,인문",,[]
,차 없는 잠수교 뚜벅뚜벅축제,서울특별시 서초구 반포동,,37.5129135926,126.9973680419,3113583,"축제,인문",,[]
,차성문화제,부산광역시 기장군 일광읍 체육공원1로 155,,35.2974325884,129.2417025556,2034121,"축제,인문",,[]
,창경궁 야간 상시관람,서울특별시 종로구 창경궁로 185,,37.5807973206,126.994505269,1957556,"축제,인문",,[]
,창경궁 야연,서울특별시 종로구 창경궁로 185 (와룡동),,37.5789336838,126.9964634775,2818138,"축제,인문",,[]
,창녕국가유산야행,경상남도 창녕군 창녕읍 창밀로 34,,35.5459382738,128.5047184743,2828422,"축제,인문",,[]
,창녕낙동강유채축제,경상남도 창녕군 남지읍 남지강변길 177,,35.3853724249,128.4712035543,1252849,"축제,인문",,[]
,창덕궁 깊이보기 -심화해설-,서울특별시 종로구 율곡로 99 창덕궁,,37.5777031595,126.9902446339,2929176,"축제,인문",,[]
,창덕궁 약다방,서울특별시 종로구 율곡로 99 (와룡동),,37.5777031595,126.9902446339,3489468,"축제,인문",,[]
,창전에코축제,경기도 이천시 이섭대천로 1242 (창전동),,37.2812707852,127.4472282236,3495741,"축제,인문",,[]
,처인성문화제,경기도 용인시 처인구 남사읍 처인성로 673,,37.1484728013,127.1700626095,3303554,"축제,인문",,[]
,천년나주목읍성문화축제,전라남도 나주시 금성관길 8 (과원동),,35.0323844191,126.7166449155,3016781,"축제,인문",,[]
,천리포수목원 가을축제,충청남도 태안군 천리포1길 187,,36.7984621051,126.1501561964,2870796,"축제,인문",,[]
,천리포수목원 목련축제,충청남도 태안군 소원면 천리포1길 187,,36.7984621051,126.1501561964,2595923,"축제,인문",,[]
,천리포수목원 봄축제,충청남도 태안군 소원면 천리포1길 187,,36.7984621051,126.1501561964,3480653,"축제,인문",,[]
,천리포행 무궁화호,충청남도 태안군 소원면 천리포1길 187,,36.7984621051,126.1501561964,2996676,"축제,인문",,[]
,천안 유니브시티 페스티벌,충청남도 천안시 서북구 검은들로 29 (불당동),,36.812152235,127.1121799301,3495379,"축제,인문",,[]
,천안라이트 in ARARIO,충청남도 천안시 동남구 만남로 34 (신부동),,36.8186467086,127.1559258091,3358508,"축제,인문",,[]
